file,bug,loc,bf,hcm
org::eclipse::mylyn::internal::jira::core::wsdl::beans::RemoteScheme,0,81,7,5.94514
org::eclipse::mylyn::resources::ui::ResourcesUi,0,3,3,3.24474
org::eclipse::mylyn::internal::tasks::ui::util::Messages,0,3,6,0
org::eclipse::mylyn::internal::trac::core::TracClientManager,0,107,5,2.84955
org::eclipse::mylyn::internal::tasks::core::TaskContainerDelta,0,20,6,4.15475
org::eclipse::mylyn::internal::bugzilla::core::internal::Favorite,0,29,3,2.37319
org::eclipse::mylyn::internal::context::ui::InterestDecorator,0,49,13,15.4902
org::eclipse::mylyn::tasks::core::data::TaskAttachmentMapper,0,169,6,4.17741
org::eclipse::mylyn::zest::tests::uml::UMLClassFigure,0,17,1,0
upload::PercentUsageComparator,0,11,4,3.95974
org::eclipse::mylyn::internal::wikitext::ui::editor::assist::MarkupTemplateCompletionProcessor,1,103,6,2.38141
org::eclipse::mylyn::internal::bugzilla::core::search::BugzillaQueryPageParser,0,335,5,4.154
org::eclipse::mylyn::internal::java::ui::LandmarkMarkerManager,0,107,23,20.7074
org::eclipse::mylyn::internal::jira::core::service::soap::JiraSoapClient,0,365,21,4.53504
org::eclipse::mylyn::internal::jira::core::wsdl::beans::RemoteProject,0,126,7,5.94514
org::eclipse::mylyn::internal::jira::ui::editor::JiraTaskEditorPage,1,35,15,5.91074
org::eclipse::mylyn::internal::tasks::ui::views::TaskListSorter,0,77,1,0
org::eclipse::mylyn::internal::jira::core::model::JiraVersion,0,59,11,8.51756
org::eclipse::mylyn::internal::team::ui::templates::Messages,0,3,1,0
org::eclipse::mylyn::internal::tasks::ui::actions::NewSubTaskAction,1,100,17,9.00847
org::eclipse::mylyn::internal::context::ui::actions::ContextCopyAction,0,50,25,12.8535
org::eclipse::mylyn::internal::tasks::ui::editors::TaskHyperlinkDetector,0,30,12,9.43389
org::eclipse::mylyn::internal::resources::ui::ResourcesUiExtensionPointReader,0,27,6,7.39257
org::eclipse::mylyn::zest::core::widgets::internal::RoundedChopboxAnchor,0,27,0,1.45219
org::eclipse::mylyn::wikitext::core::parser::builder::EventLoggingDocumentBuilder,0,51,4,1.49003
org::eclipse::mylyn::wikitext::core::parser::markup::phrase::LiteralPhraseModifierProcessor,0,11,3,1.49003
org::eclipse::mylyn::internal::wikitext::confluence::core::block::AbstractConfluenceDelimitedBlock,0,60,3,1.49003
org::eclipse::mylyn::internal::wikitext::ui::editor::assist::Templates,0,35,2,1.49003
org::eclipse::mylyn::internal::tasks::ui::editors::TaskPlanningEditor,3,728,109,34.8871
org::eclipse::mylyn::internal::tasks::ui::LocalRepositoryConnectorUi,0,18,3,1.84703
org::eclipse::mylyn::internal::tasks::ui::views::TaskListFilteredTree,3,431,70,29.7095
org::eclipse::mylyn::zest::core::messages::ZestUIMessages,0,8,0,0
org::eclipse::mylyn::internal::tasks::core::SaxRepositoriesContentHandler,0,23,12,9.60215
org::eclipse::mylyn::internal::monitor::ui::ActionExecutionMonitor,0,4,4,4.57121
org::eclipse::mylyn::internal::bugzilla::core::BugzillaFlag,0,62,4,3.37801
org::eclipse::mylyn::trac::tests::support::XmlRpcServer,0,61,19,19.8327
org::eclipse::mylyn::internal::resources::ui::Messages,0,3,1,0
org::eclipse::mylyn::examples::monitor::study::SelectionMonitor,0,98,12,11.3548
org::eclipse::mylyn::internal::tasks::ui::workingsets::TaskWorkingSetElementFactory,0,37,14,12.4014
org::eclipse::mylyn::internal::jira::core::model::Version,0,57,7,8.80568
org::eclipse::mylyn::internal::context::ui::editors::ContextEditorFormPage,3,377,51,20.7736
org::eclipse::mylyn::zest::core::viewers::internal::ZestException,0,22,0,1.45219
org::eclipse::mylyn::internal::tasks::ui::actions::ActivateTaskDialogAction,0,22,15,9.92416
org::eclipse::mylyn::internal::sandbox::ui::InterestInducingProblemListener,0,42,5,4.01306
org::eclipse::mylyn::internal::tasks::ui::TaskHistoryDropDown,0,63,20,11.9457
org::eclipse::mylyn::internal::wikitext::ui::editor::syntax::Span,0,10,3,1.49003
org::eclipse::mylyn::internal::tasks::ui::PersonContentProposal,0,33,10,9.56941
org::eclipse::mylyn::internal::team::ccvs::CommitContextWizard,0,10,4,3.65777
org::eclipse::mylyn::internal::jira::core::model::CustomField,0,23,9,8.73103
org::eclipse::mylyn::internal::tasks::core::TaskActivationHistory,0,65,5,4.17741
org::eclipse::mylyn::internal::context::ui::actions::RemoveFromContextAction,0,60,6,5.65021
org::eclipse::mylyn::internal::tasks::ui::util::AbstractRetrieveTitleFromUrlJob,0,27,1,0
org::eclipse::mylyn::internal::bugzilla::core::KeywordParser,0,95,9,7.46584
org::eclipse::mylyn::tasks::core::data::AbstractTaskDataHandler,0,14,7,5.59876
org::eclipse::mylyn::internal::sandbox::ui::planner::TaskPlanSorter,0,35,4,3.39209
org::eclipse::mylyn::internal::tasks::ui::views::TaskInputDialog,0,197,19,13.9097
org::eclipse::mylyn::internal::tasks::ui::commands::OpenTaskRepositoryPropertiesHandler,0,10,2,1.84703
org::eclipse::mylyn::tasks::ui::wizards::TaskAttachmentPage,0,214,14,6.67906
org::eclipse::mylyn::wikitext::core::parser::TableRowAttributes,0,18,4,1.49003
org::eclipse::mylyn::internal::tasks::core::TransferList,0,43,2,0
org::eclipse::mylyn::internal::tasks::core::data::TaskDataStateReader,0,55,12,6.87646
org::eclipse::mylyn::internal::tasks::ui::editors::TaskEditorOutlineNode,0,101,6,3.37801
org::eclipse::mylyn::internal::bugzilla::ui::action::BugzillaObsoleteAttachmentAction,0,3,1,0
org::eclipse::mylyn::internal::commons::core::XmlStringConverter,0,102,8,4.88878
org::eclipse::mylyn::internal::jira::core::model::filter::CurrentUserFilter,0,3,4,4.58293
org::eclipse::mylyn::internal::bugzilla::ui::ViewBugzillaAction,0,14,1,1.23001
org::eclipse::mylyn::internal::tasks::ui::views::TaskScheduleContentProvider,0,119,27,18.0738
org::eclipse::mylyn::internal::java::ui::JavaUiBridgePlugin,0,117,24,13.7319
org::eclipse::mylyn::internal::tasks::ui::editors::RepositoryTaskOutlineComparer,0,22,6,6.16641
org::eclipse::mylyn::zest::core::viewers::EntityConnectionData,0,22,5,3.70756
org::eclipse::mylyn::internal::tasks::core::deprecated::AbstractTaskListFactory,0,15,5,5.59876
org::eclipse::mylyn::internal::wikitext::twiki::core::block::VerbatimBlock,0,31,2,0
upload::GetUserIDServlet,0,64,3,3.17351
org::eclipse::mylyn::internal::sandbox::ui::DelegatingContextLabelProvider,0,59,4,4.7898
org::eclipse::mylyn::internal::tasks::core::UnsubmittedTaskContainer,0,9,4,3.08906
org::eclipse::mylyn::internal::xplanner::ui::editor::Messages,0,2,1,0
org::eclipse::mylyn::internal::tasks::core::externalization::TaskListExternalizationParticipant,0,104,13,5.63443
org::eclipse::mylyn::internal::sandbox::ui::planner::TaskActivityWizard,0,27,6,4.10346
org::eclipse::mylyn::internal::web::ui::WebResourceStructureBridge,0,76,6,4.61832
org::eclipse::mylyn::internal::wikitext::tracwiki::core::token::HyperlinkReplacementToken,0,9,4,2.38141
org::eclipse::mylyn::wikitext::core::util::anttask::MarkupToHtmlTask,0,263,10,2.38141
org::eclipse::mylyn::tasks::ui::AbstractTaskHyperlinkDetector,0,44,3,0
org::eclipse::mylyn::tasks::ui::LegendElement,0,15,3,3.26838
org::eclipse::mylyn::internal::wikitext::ui::editor::preferences::CssStyleFieldEditor,1,58,3,0
org::eclipse::mylyn::internal::tasks::ui::wizards::AttachmentPreviewPage,3,199,3,0
org::eclipse::mylyn::internal::wikitext::tasks::ui::util::ShowInTargetBridge,0,19,1,0
org::eclipse::mylyn::internal::wikitext::ui::editor::assist::Messages,1,9,1,0
org::eclipse::mylyn::internal::wikitext::tracwiki::core::phrase::SimplePhraseModifier,0,3,2,1.49003
org::eclipse::mylyn::internal::sandbox::ui::GroupedPresentation,0,16,3,3.13741
org::eclipse::mylyn::internal::commons::ui::ColorCanvas,0,18,2,1.84703
org::eclipse::mylyn::zest::layouts::algorithms::TreeLayoutAlgorithm,0,388,3,6.48875
org::eclipse::mylyn::tasks::ui::editors::AttributeEditorFactory,0,80,12,5.23505
org::eclipse::mylyn::internal::wikitext::ui::util::css::Selector,0,0,1,0
org::eclipse::mylyn::internal::tasks::ui::search::SearchResultSorter,0,28,1,0
org::eclipse::mylyn::internal::xplanner::ui::wizard::XPlannerCustomQueryPage,0,568,2,0
org::eclipse::mylyn::zest::tests::jface::GraphJFaceSnippet2,0,19,1,0
org::eclipse::mylyn::internal::monitor::ui::WindowChangeMonitor,0,23,6,5.1944
org::eclipse::mylyn::internal::monitor::ui::PreferenceChangeMonitor,0,12,4,6.11627
org::eclipse::mylyn::internal::tasks::ui::actions::TaskWorkingSetAction,0,77,9,6.26636
org::eclipse::mylyn::internal::tasks::ui::editors::BrowserPreviewViewer,2,120,2,0
org::eclipse::mylyn::internal::tasks::ui::TasksUiMessages,0,0,4,3.13741
org::eclipse::mylyn::internal::tasks::ui::search::OpenSearchResultAction,0,19,15,13.5232
org::xplanner::soap::NoteData,0,101,4,6.45512
org::eclipse::mylyn::internal::trac::core::Messages,1,3,1,0
org::eclipse::mylyn::internal::jira::core::service::JiraTimeFormat,0,63,1,0
org::eclipse::mylyn::internal::wikitext::ui::util::OutlineItemWorkbenchAdapter,0,35,2,0
org::eclipse::mylyn::wikitext::core::parser::markup::MarkupLanguage,0,191,9,1.49003
org::eclipse::mylyn::internal::tasks::core::externalization::Messages,0,3,1,0
org::eclipse::mylyn::internal::wikitext::ui::util::css::editor::SelectorRule,0,54,1,0
org::eclipse::mylyn::internal::tasks::ui::editors::TaskEditorSummaryPart,2,128,13,11.2302
org::eclipse::mylyn::wikitext::core::parser::builder::RecordingDocumentBuilder,0,57,2,1.49003
org::eclipse::mylyn::tasks::ui::editors::TaskEditorPartDescriptor,0,31,4,4.15475
org::eclipse::mylyn::internal::jira::ui::JiraIssueEditorInput,0,36,3,1.33188
org::eclipse::mylyn::internal::wikitext::ui::util::css::CssClassSelector,0,9,1,0
org::eclipse::mylyn::wikitext::core::util::DefaultXmlStreamWriter,0,217,4,1.49003
org::eclipse::mylyn::internal::tasks::ui::editors::CategoryEditor,0,68,7,8.67997
org::eclipse::mylyn::internal::tasks::core::RepositoryModel,0,76,3,3.37801
org::eclipse::mylyn::internal::monitor::usage::editors::UserStudyEditorPart,0,133,11,13.9579
org::eclipse::mylyn::internal::sandbox::dev::properties::AbstractTaskContainerPropertySource,0,115,6,4.92306
org::eclipse::mylyn::internal::sandbox::ui::hyperlinks::DefaultResourceHyperlinkExtension,0,13,2,1.84703
org::eclipse::mylyn::internal::tasks::bugs::wizards::FeatureGroup,1,42,4,3.37801
org::eclipse::mylyn::wikitext::tracwiki::core::TracWikiLanguage,0,134,10,2.38141
org::eclipse::mylyn::tasks::core::data::TaskMapper,2,299,18,7.40077
org::eclipse::mylyn::internal::provisional::tasks::ui::wizards::AbstractRepositoryQueryPage2,0,184,5,0
org::eclipse::mylyn::internal::wikitext::ui::properties::Messages,1,9,1,0
org::eclipse::mylyn::zest::layouts::dataStructures::DisplayIndependentRectangle,0,15,1,2.35602
org::eclipse::mylyn::bugzilla::deprecated::AttachmentPartSource,0,12,3,1.84703
org::eclipse::mylyn::wikitext::core::parser::ImageAttributes,0,30,3,1.49003
org::eclipse::mylyn::internal::tests::report::Main,0,92,7,6.81006
org::eclipse::mylyn::internal::tasks::ui::util::PlatformUtil,3,38,4,0
org::eclipse::mylyn::internal::jira::core::JiraAttributeMapper,1,110,15,7.39043
org::eclipse::mylyn::internal::monitor::usage::UsageMonitorImages,0,34,6,5.25012
org::eclipse::mylyn::internal::team::ccvs::CvsLinkedTaskInfoAdapterFactory,0,62,7,4.11569
org::eclipse::mylyn::wikitext::ui::viewer::HtmlViewerConfiguration,0,68,12,3.33706
org::eclipse::mylyn::internal::wikitext::ui::editor::dnd::Messages,1,9,1,0
org::eclipse::mylyn::tasks::core::TaskMapping,0,87,7,4.83045
org::eclipse::mylyn::internal::bugzilla::core::BugzillaClient,2,1550,131,30.9467
org::eclipse::mylyn::internal::provisional::commons::ui::AbstractNotification,0,3,3,3.08906
org::eclipse::mylyn::internal::sandbox::bridge::bugs::BugzillaReportInfo,0,58,23,18.8025
org::eclipse::mylyn::internal::tasks::ui::TaskPriorityFilter,0,19,14,12.7323
org::eclipse::mylyn::internal::resources::ui::preferences::FocusedResourcesPreferencePage,0,124,8,8.0655
org::eclipse::mylyn::internal::tasks::core::data::ElementHandler,0,73,3,3.32672
org::eclipse::mylyn::commons::core::AbstractErrorReporter,0,0,3,3.26838
org::eclipse::mylyn::internal::web::tasks::ParametersEditor,0,115,7,5.08708
org::eclipse::mylyn::internal::tasks::core::RepositoryQuery,0,71,9,5.66744
org::eclipse::mylyn::wikitext::core::parser::markup::PatternBasedElementProcessor,0,39,2,1.49003
org::eclipse::mylyn::internal::tasks::ui::actions::ImportAction,0,87,1,0
org::eclipse::mylyn::internal::commons::ui::Messages,0,3,2,0
org::eclipse::mylyn::internal::bugzilla::core::UnrecognizedReponseException,0,3,6,4.62782
org::eclipse::mylyn::commons::net::AbstractWebLocation,0,12,1,0
org::eclipse::mylyn::internal::ide::ant::Messages,0,3,1,0
org::eclipse::mylyn::internal::tasks::ui::notifications::TaskListNotificationPopup,1,105,14,11.0576
org::eclipse::mylyn::internal::sandbox::ui::planner::TaskActivityEditorPart,0,484,7,4.10346
org::eclipse::mylyn::internal::hypertext::ui::editors::RelatedLinks,0,15,1,0
org::eclipse::mylyn::internal::tasks::bugs::wizards::SelectProductPage,1,196,7,3.37801
org::eclipse::mylyn::tasks::core::RepositoryResponse,0,9,4,4.74807
org::eclipse::mylyn::internal::monitor::usage::InteractionEventLogger,0,248,22,18.8024
org::eclipse::mylyn::internal::jira::core::JiraClientManager,0,119,17,14.2973
org::eclipse::mylyn::internal::aspectj::AspectJBridgePlugin,0,13,3,3.17351
org::eclipse::mylyn::wikitext::core::parser::ListAttributes,0,6,3,1.49003
org::eclipse::mylyn::internal::tasks::ui::actions::TaskActivateAction,0,14,16,14.3114
org::eclipse::mylyn::internal::ide::ui::actions::FocusBookmarkMarkersViewAction,0,3,8,9.03512
org::eclipse::mylyn::internal::sandbox::ui::planner::TaskActivityEditorInput,0,121,6,4.88878
org::eclipse::mylyn::internal::tasks::core::data::TaskDataExternalizer,0,50,9,5.63443
org::eclipse::mylyn::internal::bugzilla::core::RepositoryQueryResultsFactory,0,9,16,11.9502
org::eclipse::mylyn::internal::sandbox::bridge::bugs::BugzillaSearchEngine,0,115,29,21.3791
org::eclipse::mylyn::internal::jira::core::service::JiraConfiguration,0,62,1,0
org::eclipse::mylyn::monitor::ui::MonitorUi,0,36,5,4.7898
org::eclipse::mylyn::internal::xplanner::ui::editor::XPlannerTaskEditor,2,122,1,0
org::eclipse::mylyn::internal::sandbox::ui::highlighters::ColorCoordinatesChange,0,100,2,1.84703
org::eclipse::mylyn::internal::web::ui::WebRoot,0,34,4,4.46389
org::eclipse::mylyn::commons::core::DateUtil,0,109,7,6.31013
org::eclipse::mylyn::wikitext::core::parser::markup::phrase::LimitedHtmlStartTagPhraseModifier,0,23,4,1.49003
org::eclipse::mylyn::zest::tests::uml::UMLExample,0,78,3,0.903836
org::eclipse::mylyn::internal::wikitext::ui::viewer::annotation::HorizontalRuleDrawingStrategy,0,44,2,1.84703
org::eclipse::mylyn::tasks::core::RepositoryTemplate,0,21,8,9.46
org::eclipse::mylyn::internal::commons::net::AuthenticatedProxy,0,11,3,1.84703
org::eclipse::mylyn::internal::tasks::ui::wizards::TaskDataExportWizardPage,0,95,20,14.2931
org::eclipse::mylyn::internal::wikitext::ui::util::css::NameSelector,0,9,1,0
org::eclipse::mylyn::wikitext::tasks::ui::editor::MarkupTaskEditorExtension,1,134,11,0
org::eclipse::mylyn::internal::wikitext::confluence::core::block::ParameterizedBlock,0,16,4,1.49003
org::eclipse::mylyn::internal::monitor::reports::collectors::FocusedUiUsageAnalysisCollector,0,398,11,11.1073
org::eclipse::mylyn::internal::jira::core::util::JiraUtil,0,233,16,8.09514
org::eclipse::mylyn::commons::net::Policy,0,54,3,3.32672
org::eclipse::mylyn::internal::tasks::core::ScheduledTaskContainer,0,93,28,16.8766
org::eclipse::mylyn::internal::wikitext::ui::editor::reconciler::MarkupValidationReconcilingStrategy,0,33,3,2.38141
org::eclipse::mylyn::internal::tasks::bugs::wizards::SelectFeaturePage,1,106,7,3.37801
org::eclipse::mylyn::internal::tasks::ui::wizards::AttachmentSourcePage,0,461,1,0
org::eclipse::mylyn::internal::team::ui::Messages,0,3,1,0
org::eclipse::mylyn::internal::wikitext::textile::core::validation::BlockWhitespaceRule,0,29,3,1.49003
org::eclipse::mylyn::internal::trac::ui::TracHyperlinkUtil,0,208,20,16.1305
org::eclipse::mylyn::internal::tasks::ui::search::SearchResultTreeContentProvider,0,80,13,9.68552
org::eclipse::mylyn::internal::tasks::ui::deprecated::AbstractRepositoryTaskEditor,0,3026,17,4.82202
org::eclipse::mylyn::internal::trac::core::model::TracTicketField,0,81,5,6.00254
org::eclipse::mylyn::tasks::ui::wizards::TaskRepositoryWizardDialog,0,88,2,0
org::eclipse::mylyn::internal::wikitext::tasks::ui::util::Util,0,15,1,0
org::eclipse::mylyn::internal::tasks::ui::util::TaskContainerComparator,0,9,1,0
org::eclipse::mylyn::internal::tasks::core::TaskGroup,0,14,7,7.29077
org::eclipse::mylyn::internal::wikitext::textile::core::block::HeadingBlock,0,45,3,1.49003
org::eclipse::mylyn::commons::net::HtmlTag,0,151,1,0
org::eclipse::mylyn::zest::tests::jface::GraphJFaceSnippet1,0,35,1,0
org::eclipse::mylyn::internal::bugzilla::ui::wizard::AbstractWizardListPage,0,99,2,1.92
org::eclipse::mylyn::internal::team::ui::properties::Messages,0,3,1,0
org::eclipse::mylyn::internal::tasks::core::externalization::TaskListExternalizer,0,213,19,6.31013
org::eclipse::mylyn::internal::tasks::ui::RepositoryAwareStatusHandler,0,38,20,16.4549
org::eclipse::mylyn::zest::layouts::algorithms::HorizontalTreeLayoutAlgorithm,0,24,1,4.37354
org::eclipse::mylyn::internal::tasks::ui::TasksAdapterFactory,0,20,2,1.84703
org::eclipse::mylyn::internal::wikitext::tracwiki::core::token::ReportLinkReplacementToken,0,9,1,0
org::eclipse::mylyn::internal::bugzilla::core::search::BugzillaLabelProvider,0,40,1,0
org::eclipse::mylyn::internal::java::ui::JavaEditingMonitor,0,109,16,11.7183
org::eclipse::mylyn::internal::xplanner::ui::editor::XPlannerTaskEditorExtraControls,1,241,1,0
org::eclipse::mylyn::wikitext::ui::viewer::HtmlTextPresenter,0,29,5,1.49003
org::eclipse::mylyn::internal::team::ui::templates::CommitTemplateVariables,0,31,19,9.68542
org::eclipse::mylyn::internal::trac::core::TracTaskDataHandler,2,399,52,25.5639
org::eclipse::mylyn::internal::commons::ui::SwtUtil,0,72,6,4.17741
org::eclipse::mylyn::internal::wikitext::ui::util::css::editor::CommentDamagerRepairer,0,54,1,0
org::eclipse::mylyn::internal::tasks::ui::actions::RefreshRepositoryTasksAction,0,21,12,4.7898
org::eclipse::mylyn::internal::context::ui::views::Messages,0,3,1,0
org::eclipse::mylyn::zest::core::widgets::internal::LoopAnchor,0,16,0,1.45219
org::eclipse::mylyn::internal::wikitext::core::util::EclipseServiceLocator,0,31,4,1.49003
org::eclipse::mylyn::internal::sandbox::ui::hyperlinks::JavaResourceHyperlink,0,121,4,3.33706
org::eclipse::mylyn::java::ui::editor::AutoFoldingStructureProvider,0,452,6,3.61466
org::eclipse::mylyn::internal::tasks::ui::wizards::EditRepositoryWizard,0,61,31,24.3342
org::eclipse::mylyn::internal::hypertext::ui::editors::WebResourceLabelProvider,0,27,1,1.34306
org::eclipse::mylyn::internal::context::ui::actions::ContextRetrieveAction,0,31,33,19.2612
org::eclipse::mylyn::internal::tasks::core::data::TextTaskAttachmentSource,0,21,3,1.84703
org::eclipse::mylyn::internal::wikitext::textile::core::block::FootnoteBlock,0,50,4,1.49003
org::eclipse::mylyn::internal::tasks::core::data::TaskDataManagerEvent,0,34,4,3.37801
org::eclipse::mylyn::internal::jira::core::wsdl::beans::RemoteIssueType,0,46,7,5.94514
org::eclipse::mylyn::internal::context::ui::Messages,0,3,1,0
org::eclipse::mylyn::internal::tasks::ui::editors::TaskEditorAttachmentPart,2,157,27,11.5042
org::eclipse::mylyn::monitor::reports::ui::views::UsageCountView,0,329,5,1.75389
org::eclipse::mylyn::internal::jira::core::wsdl::beans::RemoteGroup,0,65,7,5.94514
org::eclipse::mylyn::wikitext::core::parser::IdGenerator,0,45,8,1.49003
org::eclipse::mylyn::internal::trac::core::client::TracNoSuchMethodException,0,3,2,1.84703
org::eclipse::mylyn::internal::java::ui::actions::FocusBreakpointsViewAction,0,13,2,3.30805
org::eclipse::mylyn::internal::jira::core::model::Attachment,0,40,4,6.03561
org::eclipse::mylyn::internal::xplanner::ui::editor::XPlannerTaskEditorPageFactory,0,40,1,0
org::eclipse::mylyn::internal::wikitext::ui::editor::actions::ContextHelpAction,2,11,4,2.38141
org::eclipse::mylyn::internal::wikitext::ui::viewer::Util,0,22,2,0
org::eclipse::mylyn::internal::xplanner::ui::wizard::Messages,1,2,1,0
org::eclipse::mylyn::internal::commons::ui::ColorSelectionWindow,0,71,3,1.84703
org::eclipse::mylyn::internal::wikitext::ui::util::InformationPresenterUtil,1,75,4,1.49003
org::eclipse::mylyn::internal::provisional::commons::soap::SoapHttpSender,0,17,1,0
org::eclipse::mylyn::bugzilla::deprecated::BugzillaCompareInput,0,36,3,1.84703
org::eclipse::mylyn::internal::wikitext::tracwiki::core::block::ParagraphBlock,0,42,4,1.49003
org::eclipse::mylyn::internal::sandbox::ui::editors::TaskEditorDropTarget,0,79,3,3.33706
org::eclipse::mylyn::wikitext::core::util::LocationTrackingReader,0,105,3,1.49003
org::eclipse::mylyn::wikitext::core::parser::builder::DitaBookMapDocumentBuilder,0,197,2,0
org::eclipse::mylyn::internal::xplanner::ui::Messages,1,2,1,0
org::eclipse::mylyn::internal::jira::core::service::soap::Messages,0,3,1,0
org::eclipse::mylyn::internal::ide::ant::AntStructureBridge,0,226,13,11.1436
org::eclipse::mylyn::tasks::core::sync::SynchronizationJob,0,9,4,4.83045
org::eclipse::mylyn::internal::wikitext::ui::editor::actions::CollapseAllFoldingRulerAction,1,6,1,0
org::eclipse::mylyn::zest::core::widgets::internal::ZestRootLayer,0,122,6,1.78572
org::eclipse::mylyn::internal::web::tasks::TasksWebPlugin,0,13,6,7.69006
org::eclipse::mylyn::internal::jira::core::wsdl::beans::AbstractRemoteConstant,0,60,7,5.94514
org::eclipse::mylyn::internal::web::ui::WebSite,0,21,4,4.46389
org::eclipse::mylyn::internal::wikitext::twiki::core::block::TableOfContentsBlock,0,40,3,0
org::eclipse::mylyn::internal::tasks::ui::editors::TaskEditorUrlHyperlinkDetector,0,56,8,8.93341
org::eclipse::mylyn::internal::tasks::ui::views::Messages,1,3,3,0
org::eclipse::mylyn::internal::context::core::CompositeContextElement,0,99,18,20.0263
org::eclipse::mylyn::internal::web::tasks::WebQueryWizardPage,1,324,25,14.1081
org::eclipse::mylyn::internal::web::tasks::WebTaskListMigrator,0,48,2,1.84703
org::eclipse::mylyn::internal::bugzilla::ui::tasklist::BugzillaQueryTypeWizardPage,0,35,14,11.6425
org::eclipse::mylyn::internal::jira::ui::wizards::Messages,0,3,2,0
org::eclipse::mylyn::internal::tasks::bugs::wizards::FeatureStatus,0,7,7,3.37801
org::eclipse::mylyn::internal::tasks::ui::actions::EditRepositoryPropertiesAction,0,19,15,12.7464
org::eclipse::mylyn::tasks::core::AbstractDuplicateDetector,0,15,8,4.88878
org::eclipse::mylyn::internal::jira::core::wsdl::beans::RemotePriority,0,49,7,5.94514
org::eclipse::mylyn::internal::provisional::tasks::core::TasksUtil,0,46,2,0
org::eclipse::mylyn::internal::wikitext::mediawiki::core::block::PreformattedBlock,0,24,3,1.49003
org::eclipse::mylyn::internal::jira::core::model::filter::SingleIssueCollector,0,16,7,9.18576
org::eclipse::mylyn::internal::jira::core::AbstractComplexAttributeConverter,1,99,1,0
org::eclipse::mylyn::monitor::internal::UsageStatistic,0,17,1,0
org::eclipse::mylyn::internal::tasks::ui::util::TaskDragSourceListener,0,60,16,8.13314
org::eclipse::mylyn::internal::tasks::ui::actions::NewCategoryAction,0,45,18,13.4695
org::eclipse::mylyn::internal::monitor::usage::StudyParameters,0,78,6,6.5604
org::eclipse::mylyn::tasks::ui::wizards::AbstractTaskRepositoryPageContribution,0,42,2,0
org::eclipse::mylyn::internal::tasks::ui::commands::OpenTaskAttachmentInBrowserHandler,0,12,6,4.10346
org::eclipse::mylyn::internal::wikitext::ui::editor::actions::ExpandAllFoldingRulerAction,1,6,1,0
org::eclipse::mylyn::tasks::core::data::TaskAttributeMapper,0,194,11,7.39043
org::eclipse::mylyn::internal::jira::core::wsdl::beans::RemoteNamedObject,0,38,7,5.94514
org::eclipse::mylyn::internal::monitor::usage::collectors::PerspectiveUsageCollector,0,95,7,6.7028
org::eclipse::mylyn::wikitext::ui::viewer::MarkupTextPresenter,0,19,4,1.49003
org::eclipse::mylyn::wikitext::ui::commands::ConvertMarkupToEclipseHelp,1,76,4,1.49003
org::eclipse::mylyn::internal::java::ui::JavaStructureBridge,0,286,18,14.2343
org::eclipse::mylyn::bugzilla::deprecated::BugzillaTask,0,29,3,1.84703
org::eclipse::mylyn::internal::wikitext::tasks::ui::ActiveFoldingListener,1,74,2,0
org::eclipse::mylyn::internal::xplanner::ui::XPlannerAttributeMapper,1,107,1,0
org::eclipse::mylyn::internal::wikitext::twiki::core::block::HorizontalRuleBlock,0,14,2,0
org::eclipse::mylyn::internal::bugzilla::ui::tasklist::BugzillaTaskListMigrator,0,30,5,4.15475
org::eclipse::mylyn::internal::wikitext::ui::editor::FoldingStructure,0,144,3,0
org::eclipse::mylyn::internal::tasks::ui::editors::PersonAttributeEditor,0,15,5,3.32672
org::eclipse::mylyn::internal::jira::core::service::soap::JiraSoapConverter,0,10,9,4.53504
org::eclipse::mylyn::internal::tasks::ui::util::ImportExportUtil,1,22,1,0
org::eclipse::mylyn::internal::tasks::ui::editors::PlanningPageFactory,0,15,6,4.85769
org::eclipse::mylyn::internal::bugzilla::ui::search::Messages,0,3,2,0
org::eclipse::mylyn::internal::trac::core::model::TracVersion,0,15,4,6.1139
org::eclipse::mylyn::internal::tasks::bugs::KeyValueMapping,0,79,0,0
org::eclipse::mylyn::tasks::ui::editors::TaskFormPage,0,5,20,15.6422
org::eclipse::mylyn::internal::tasks::ui::editors::RepositoryTaskEditorCopyAction,0,12,2,0
org::eclipse::mylyn::internal::context::ui::ContextPerspectiveManager,0,125,19,13.1661
org::eclipse::mylyn::internal::tasks::ui::editors::FillWidthLayout,0,115,2,0
org::eclipse::mylyn::internal::tasks::ui::preferences::TasksUiPreferencePage,1,575,27,12.6528
org::eclipse::mylyn::internal::bugzilla::ui::BugzillaUiExtensionReader,0,38,10,7.04133
org::eclipse::mylyn::internal::jira::ui::wizards::Placeholder,0,6,2,0
org::eclipse::mylyn::internal::tasks::core::LocalRepositoryConnector,0,48,23,9.21233
org::eclipse::mylyn::internal::wikitext::ui::editor::dnd::OutlineDragSourceListener,0,14,1,0
org::eclipse::mylyn::internal::context::core::SaxContextReader,1,50,20,16.8
org::eclipse::mylyn::internal::jira::core::model::filter::UserInGroupFilter,0,11,4,4.58293
org::eclipse::mylyn::internal::wikitext::tasks::ui::ActiveFoldingEditorTracker,0,35,1,0
org::eclipse::mylyn::tasks::core::data::TaskDataCollector,0,0,4,4.10346
org::eclipse::mylyn::internal::wikitext::ui::editor::validation::DocumentRegionValidator,1,63,4,1.49003
