"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","bug","loc","bf","hcm"
"312",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19722457733622,0,0,0,0,0,0,0,1.38629436111989,0,0,0.693147180559945,0,0,0,2.70805020110221,0,0,0,0,0,3.66356164612965,0,1.09861228866811,1.09861228866811,4.77912349311153,0,0,1,3.63758615972639,2,4.04276
"313",0,0.693147180559945,0,0,0,0,0,0,0,1.09861228866811,0,0,4.98360662170834,1.6094379124341,5.12989871492307,0,4.21950770517611,0,0,2.89037175789616,1.94591014905531,0,0,3.85014760171006,0,0,0,0,0,0,0,0,0,0,0,0,0,4.83628190695148,0.693147180559945,0,1.6094379124341,0,0,0,0.693147180559945,0,1.09861228866811,0.693147180559945,0,0,0,0,0,0,0,2.39789527279837,3.3322045101752,6.2709884318583,0,0,0,0,0,0,0,0,0,2.484906649788,0,0,1,5.30330490805908,4,13.0076
"314",0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,3.76120011569356,0,2.07944154167984,0,2.56494935746154,0,0,0,2.77258872223978,0,0,6.06145691892802,0,0,1.79175946922805,0,0,0,0,0.693147180559945,0,0,4.48863636973214,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,3.58351893845611,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0.693147180559945,4.44265125649032,1,4.76217393479776,4,7.69165
"315",0,0,0,0,0,0,1.09861228866811,0,1.79175946922805,0.693147180559945,0,0,0,0,0,0,0.693147180559945,0,0,1.09861228866811,0,0,1.79175946922805,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,2.89037175789616,0,0,0,0,1.94591014905531,0,0,0,0,0,0,0,0,1.79175946922805,0,3.85014760171006,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,4.07753744390572,0.693147180559945,0,0,3.29583686600433,2,4.04276
"316",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.93182563272433,0,0,0,0,0,0,0,0,0,0,0,1.94591014905531,1,0
"317",0,3.17805383034795,0,0,1.09861228866811,0.693147180559945,0,6.15697898558556,0,0,0,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,7.7066129139642,0,0,5.8805329864007,0,0,2.484906649788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0.693147180559945,0,0,0.693147180559945,0,0,0,0,0,0,0.693147180559945,3.80666248977032,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,1,5.65599181081985,8,11.9562
"318",0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,2.07944154167984,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,3.04452243772342,0,0,0,0,0,5.63835466933375,0,0,0,0,0,4.75359019110636,0,0,1.6094379124341,1.09861228866811,0,0,0,0,0,0,0,0,0,1,4.71849887129509,3,9.88616
"319",0,0,0,0,0,0,0,0,0,5.18738580584075,0,0,0,0,0,0,0,5.84643877505772,0,0,0,0,0,0,0,2.94443897916644,0,0,0,0,0,7.1693500166706,0,0,5.83188247728352,0,0,0,0,0,0,1.09861228866811,0,0,2.94443897916644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,1,6.24222326545517,18,26.2611
"320",0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"321",0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"322",0,0,0,0,1.94591014905531,0,0,0,4.49980967033027,0.693147180559945,0,6.20657592672493,0,0,0,4.17438726989564,0,3.3322045101752,3.89182029811063,0,6.64248680136726,0.693147180559945,0,2.07944154167984,1.09861228866811,0,0,0,2.94443897916644,0,0,1.94591014905531,0,0,0,0,0,0,0,2.484906649788,0.693147180559945,0,0,0,1.6094379124341,2.77258872223978,0,0,0,3.49650756146648,0,0,0,0,0,0.693147180559945,1.6094379124341,0,0,1.09861228866811,0,0,0,1.6094379124341,3.85014760171006,0,0,1.38629436111989,0,0,4,5.80814248998044,10,14.9649
